Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x11ae,14550.52,1392.543333,7,10,25,9,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Personal Loan, Auto Loan, Home Equity Loan, Auto Loan, and Personal Loan",43,20,23.08,6,_,4444.99,25.5694829,11 Years and 0 Months,Yes,95.91103045,123.1387102,Low_spent_Small_value_payments,210.2045927,1/11/2024
CUS_0x11b1,34819.83,2689.6525,312,3,10,1,Student Loan,14,12,7.69,4,_,905.89,37.69816887,18 Years and 10 Months,Yes,22.79539612,125.5996058,High_spent_Small_value_payments,380.5702481,1/5/2023
CUS_0x11b7,70099.04,5420.165108,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5,Good,498.61,28.95181593,24 Years and 4 Months,No,790.339473,134.9700589,High_spent_Medium_value_payments,601.9706932,1/1/2025
CUS_0x11c0,14527.455,964.62125,3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",19,3,6.31,2,Good,321.05,32.3885564,19 Years and 10 Months,No,41.69544479,49.38309899,Low_spent_Small_value_payments,295.3835812,1/8/2023
CUS_0x11c1,29902.22,2230.851667,6,3,12,3,"Payday Loan, Personal Loan, and Student Loan",9,13,9.57,0,Standard,533.71,38.32183056,20 Years and 2 Months,Yes,66.2103271,44.11332028,!@9#%8,352.7615193,1/1/2025
CUS_0x11c6,16523.745,1516.97875,1,4,1,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",8,8,10.06,4,Good,455.49,31.79977235,25 Years and 11 Months,No,52.21616909,54.26625355,Low_spent_Medium_value_payments,325.2154524,1/9/2023
CUS_0x11c7,36817.94,3198.161667,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",9,6,3.98,5,Good,1019.46,35.27066262,17 Years and 2 Months,No,86.80991789,206.5143312,Low_spent_Small_value_payments,316.4919175,1/3/2023
CUS_0x11d1,11731.585_,828.6320833,8,3,6,2,"Credit-Builder Loan, and Student Loan",18,7,7.48,2,_,289.73,27.50740452,19 Years and 2 Months,Yes,15.35969679,32.77784632,Low_spent_Medium_value_payments,314.7256652,1/7/2023
CUS_0x11d9,87538.24,6183.897312,2,4,3,0,,11,6,4.6,2,_,41.82,30.91408082,25 Years and 3 Months,No,955.9560214,235.8595671,High_spent_Small_value_payments,738.1257662,1/1/2025
CUS_0x11e2,44986.55,3689.879167,6,5,11,1,Credit-Builder Loan,0,4,10.26,3,Good,753.21,25.58628564,20 Years and 0 Months,No,23.26713548,43.20363345,High_spent_Large_value_payments,542.5171477,1/12/2024
CUS_0x11eb,62835.08,5464.256667,0,4,1,2,"Home Equity Loan, and Debt Consolidation Loan",9,12,2.02,4,_,306.85,34.58423425,33 Years and 3 Months,No,67.38407411,230.0712677,High_spent_Medium_value_payments,498.9703249,1/7/2023
CUS_0x11ec,14867.69,1005.974167,9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",39,15,18.5,8,Standard,2344.06,24.34438752,17 Years and 2 Months,Yes,55.45960424,100.1457483,Low_spent_Medium_value_payments,224.9920641,1/12/2024
CUS_0x11fc,38735.57,3187.964167,2,4,3,2,"Payday Loan, and Debt Consolidation Loan",15,11,8.06,2,Good,800.94,36.78575375,17 Years and 5 Months,No,43.9437508,125.3659022,Low_spent_Large_value_payments,419.4867636,1/4/2023
CUS_0x1204,18829.82,1578.151667,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,13,Standard,1752.02,28.93620104,9 Years and 0 Months,Yes,34.9070076,145.316305,Low_spent_Large_value_payments,282.9502207,1/3/2024
CUS_0x1207,19506.73,1491.560833,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,12,2.69,15,Bad,1594.83,24.27466086,14 Years and 10 Months,Yes,59.13404169,149.6877643,Low_spent_Small_value_payments,230.3342773,1/12/2023
CUS_0x120c,29135.38,2138.948333,10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,25,8.04,7,Bad,1833.81,24.80698052,9 Years and 5 Months,Yes,201.0022811,158.8379473,Low_spent_Small_value_payments,144.0546049,1/7/2023
CUS_0x120d,18743.075,1330.922917,2,7,4,4,"Home Equity Loan, Not Specified, Not Specified, and Personal Loan",7,12,9.46,0,Good,183.15,34.88858653,22 Years and 8 Months,No,57.80181333,140.0754956,Low_spent_Small_value_payments,225.2149828,1/1/2025
CUS_0x1216,20143.27,1550.605833,10,8,27,2,"Not Specified, and Credit-Builder Loan",44,15,9.44,17,Standard,1693.73,36.30136464,10 Years and 10 Months,Yes,30.35920814,141.8965548,Low_spent_Small_value_payments,272.8048203,1/4/2023
CUS_0x121b,33209.27,2954.439167,1,6,8,2,"Debt Consolidation Loan, and Not Specified",24,4,8.99,4,_,743.65,30.24811514,17 Years and 5 Months,No,54.26316332,272.1510344,Low_spent_Small_value_payments,259.029719,1/9/2024
CUS_0x1220,128494.52,10580.87667,4,4,9,2,"Student Loan, and Mortgage Loan",0,0_,10.33,3,Good,722.25,31.23878097,28 Years and 8 Months,No,176.9046097,__10000__,High_spent_Large_value_payments,995.2348626,1/4/2024
CUS_0x1226,11421.51,1030.7925,5,3,14,3,"Student Loan, Payday Loan, and Home Equity Loan",19,15,15.72,7,_,1278.12,24.0165581,30 Years and 2 Months,Yes,20.89293594,55.88990035,!@9#%8,316.2964137,1/4/2024
CUS_0x122c,36346.13,3188.844167,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",21,15,10.54,4,Good,1252.46,28.06670356,22 Years and 2 Months,NM,89.06155404,110.5097025,High_spent_Medium_value_payments,369.3131601,1/8/2024
CUS_0x122f,18231.52,1448.293333,6,1375,15,9,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Auto Loan, and Payday Loan",35,17,1.83,7,_,1358.96,34.00302837,15 Years and 5 Months,Yes,86.60864701,102.2605664,Low_spent_Small_value_payments,245.9601199,1/5/2024
CUS_0x1231,30739.3_,2298.608333,4,4,13,6,"Student Loan, Personal Loan, Payday Loan, Payday Loan, Student Loan, and Student Loan",15,8,16.7,5,Standard,1365.58,23.4031424,18 Years and 2 Months,Yes,135.2381411,106.4532641,High_spent_Small_value_payments,248.1694282,1/11/2024
CUS_0x1232,14937.49,1142.790833,8,8,22,7,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Student Loan",43,15,24.17,9,Bad,3699.44,23.12096333,13 Years and 9 Months,NM,50.96087828,104.1450237,Low_spent_Medium_value_payments,239.1731813,1/9/2024
CUS_0x1233,42112.56,3511.38,5,6,9,4,"Not Specified, Auto Loan, Personal Loan, and Auto Loan",1,3,_,4,Good,1052.71,25.03652442,16 Years and 10 Months,No,132.1935422,218.9142599,Low_spent_Small_value_payments,290.0301979,1/5/2024
CUS_0x1234,64996.98,5215.415,3,5,12,2,"Not Specified, and Auto Loan",26,12,19.69,6,Standard,340.81,42.01869963,32 Years and 5 Months,Yes,97.54060256,586.0236304,High_spent_Large_value_payments,577.8538451,1/12/2024
CUS_0x1236,28352.24_,2385.686667,4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan",4,0,9.02,0,Good,1085.7,23.10198935,16 Years and 10 Months,No,46.39072976,101.7152477,Low_spent_Small_value_payments,380.4626892,1/5/2024
CUS_0x123a,36228.2,2991.016667,8,7,34,2,"Personal Loan, and Not Specified",28,15,18.07,9,_,1643.06,37.11248259,18 Years and 9 Months,Yes,47.25240768,176.603757,Low_spent_Medium_value_payments,366.9782289,1/3/2023
CUS_0x123d,7703.635,651.9695833,6,8,18,6,"Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, and Student Loan",54,19,16.05,15,Bad,3044.94,26.7016519,2 Years and 8 Months,Yes,32.08109831,49.09496419,Low_spent_Small_value_payments,274.0208958,1/11/2023
CUS_0x1246,22188.45,2006.0375,1,5,498,1,Auto Loan,24,1,3.87,7,Good,1352.38,36.34397503,16 Years and 5 Months,No,10.01141758,153.1146639,Low_spent_Small_value_payments,327.4776685,1/9/2023
CUS_0x1249,9529.855,688.1545833,9,8,26,3,"Not Specified, Payday Loan, and Auto Loan",50,15,7.2,10,Bad,1818.36,35.67904963,7 Years and 2 Months,Yes,12.01094253,50.63203546,Low_spent_Small_value_payments,296.1724803,1/5/2024
CUS_0x124a,16861.34,1453.111667,2,6,2,3,"Mortgage Loan, Payday Loan, and Not Specified",0,8,10.77,2,Good,408.71,37.59274536,23 Years and 8 Months,No,41.57299471,118.2143746,Low_spent_Large_value_payments,255.5237974,1/7/2023
CUS_0x1250,72503.56,5974.963333,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,18,22.41,15,Bad,4205.6,35.85849513,13 Years and 8 Months,Yes,362.8461015,107.3564851,High_spent_Medium_value_payments,377.2937468,1/12/2023
CUS_0x1252,34132.87,2970.405833,4,6,4,4,"Student Loan, Personal Loan, Not Specified, and Home Equity Loan",7,13,10.89,2,Good,187.64,37.94832352,21 Years and 2 Months,No,100.0843179,378.7462154,Low_spent_Small_value_payments,108.21005,1/2/2023
CUS_0x1255,38670.08,3459.506667,4,5,3,-100,Credit-Builder Loan,9,2,3.78,2,Good,632.29,38.66287048,22 Years and 8 Months,No,23.92376088,238.1088704,High_spent_Small_value_payments,343.9180354,1/8/2023
CUS_0x1258,44955.64,3878.303333,4,6,20,0,,25,9,17.2,4,Standard,766.63,38.79470513,17 Years and 3 Months,Yes,0,70.33669216,High_spent_Medium_value_payments,567.4936412,1/1/2025
CUS_0x125c,32129,2514.416667,3,7,10,2,"Personal Loan, and Student Loan",28,19,16.84,8,Standard,2554.25,30.28194504,13 Years and 8 Months,Yes,34.99648116,93.27286749,Low_spent_Medium_value_payments,403.172318,1/5/2024
CUS_0x1269,42031.09,3762.590833,2,1,8,3,"Not Specified, Debt Consolidation Loan, and Auto Loan",1,5,14.11,2,Good,83.55,24.06558947,17 Years and 3 Months,No,66.50617973,108.8558576,High_spent_Medium_value_payments,450.897046,1/1/2024
CUS_0x126d,34710.6_,3170.55,6,3,20,-100,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Student Loan, Payday Loan, Not Specified, and Mortgage Loan",22,10,14.76,10,Standard,1462.53,33.98902252,15 Years and 0 Months,Yes,197.1080746,324.462408,Low_spent_Small_value_payments,85.48451747,1/11/2024
CUS_0x1271,99337.28,8563.106667,5,5,17,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",14,13,13.01,5,Standard,255.82,36.04675771,16 Years and 6 Months,Yes,338.6524239,312.2186551,High_spent_Medium_value_payments,455.4395877,1/3/2023
CUS_0x1274,49070.94,4128.245,8,4,4041,3_,"Student Loan, Payday Loan, and Payday Loan",13,17,12.81,8,Standard,1800.41,28.69571405,5 Years and 11 Months,NM,72.73879852,330.0513875,Low_spent_Small_value_payments,300.034314,1/8/2024
CUS_0x1277,13762.45,910.8708333,7,6,13,5,"Personal Loan, Debt Consolidation Loan, Not Specified, Personal Loan, and Credit-Builder Loan",14,8,8.39,6,Standard,720.94,28.35485367,11 Years and 5 Months,NM,3653,__10000__,Low_spent_Small_value_payments,285.2506639,1/10/2024
CUS_0x1278,12416.06,1171.671667,7,5,20,0,,20,15,7.1,7,Standard,899.73,36.51507978,8 Years and 2 Months,Yes,0,__10000__,Low_spent_Large_value_payments,340.3128538,1/10/2024
CUS_0x127d,15096.85,1033.070833,8,6,20,4,"Home Equity Loan, Home Equity Loan, Home Equity Loan, and Payday Loan",18,20,8.76,6,_,1928.03,32.51655851,17 Years and 3 Months,Yes,35.31355867,63.66859961,High_spent_Small_value_payments,264.3249251,1/11/2024
CUS_0x1281,8780.975,435.7479167,5,4,20,6,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Not Specified, Student Loan, and Debt Consolidation Loan",16,8,14.82,4,Standard,851.71,38.9583947,11 Years and 3 Months,Yes,36.74831398,52.84878987,Low_spent_Small_value_payments,243.9776878,1/11/2023
CUS_0x1285,10692.16,817.0133333,8,4,16,0,,17,12,10.29,4,Standard,1350.85,34.60893055,32 Years and 0 Months,Yes,0,71.94175177,Low_spent_Large_value_payments,279.7595816,1/4/2023
CUS_0x1286,33642.07,2509.505833,7,3,12,2,"Debt Consolidation Loan, and Not Specified",22,8,0.14,8,Standard,696.57,32.07386883,22 Years and 11 Months,No,29.56393249,__10000__,High_spent_Medium_value_payments,430.5489706,1/6/2024
CUS_0x1288,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9,Bad,3947.24,36.59127764,5 Years and 5 Months,Yes,378.3046734,509.0452194,Low_spent_Large_value_payments,269.7162744,1/8/2024
CUS_0x128e,20232.11,1918.009167,5,3,6,5,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, and Mortgage Loan",9,20,15.86,7,Standard,1104.6,29.79703172,9 Years and 4 Months,Yes,48.65776555,126.7879694,Low_spent_Large_value_payments,286.3551817,1/6/2023
CUS_0x128f,75816.52,6291.043333,6,9,22,5,"Not Specified, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",20,25,27.85,9,_,2555.9,30.81363182,6 Years and 2 Months,Yes,158.1637791,73.0545126,!@9#%8,637.8860416,1/5/2024
CUS_0x1290,10455.875,729.3229167,6,5,12,3,"Personal Loan, Payday Loan, and Credit-Builder Loan",11,19,9.71,0,Good,83.16,29.46491267,23 Years and 3 Months,No,25.74844766,24.49050438,Low_spent_Medium_value_payments,302.6933396,1/1/2024
CUS_0x1297,57738.06_,4881.505,9,8,30,9,"Payday Loan, Personal Loan, Payday Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Payday Loan",61,24,14.27,11,Bad,3916.47,25.74214266,13 Years and 8 Months,Yes,296.2841357,53.82117765,High_spent_Medium_value_payments,388.0451866,1/1/2023
CUS_0x1298,102080.46,8299.705,5,6,10,4,"Personal Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",17,15,11.17,1,Standard,89.98,33.24202401,24 Years and 4 Months,Yes,223.3990346,412.5934587,!@9#%8,453.9780067,1/11/2024
CUS_0x129b,95933.68_,7860.473333,4,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Payday Loan",18,10,17.87,5,Standard,129.15,34.16585064,8 Years and 2 Months,Yes,361.8671109,167.7180281,High_spent_Large_value_payments,496.4621944,1/2/2023
CUS_0x12a4,78094.28,6755.856667,10,7,15,5,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Auto Loan",62,19,6.92,12,Bad,1695.41,38.27982816,19 Years and 8 Months,Yes,270.6398053,68.31523136,High_spent_Large_value_payments,576.63063,1/11/2024
CUS_0x12a6,18158.33,1325.194167,7,9,25,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",28,16,16.52,11,Bad,1401.91,30.40442384,17 Years and 8 Months,Yes,39.76786259,142.0480554,!@9#%8,240.7034986,1/2/2023
CUS_0x12a7,26450.59,2079.215833,5,6,20,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",24,18,11.8,1,Standard,952.9,26.39980235,28 Years and 8 Months,No,73.67019025,19.55247096,High_spent_Large_value_payments,354.6989221,1/5/2023
CUS_0x12a8,103092.27,8311.0225,3,6,10,4,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",22,15,15.53,4,Standard,300.65,39.79152937,13 Years and 8 Months,Yes,328.6048364,65.92393373,High_spent_Large_value_payments,676.5734799,1/6/2024
CUS_0x12a9,44822.21,3555.184167,1,4,2,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",10,7,1.03,0,Good,730.64,30.05812456,24 Years and 1 Months,No,135.0442856,100.0534213,High_spent_Medium_value_payments,370.4207098,1/5/2023
CUS_0x12af,33799.36,2944.613333,5,3,19,4,"Personal Loan, Not Specified, Mortgage Loan, and Personal Loan",15,13,22.35,5,Standard,173.76,28.18336167,6 Years and 11 Months,Yes,75.09807764,235.3823394,Low_spent_Large_value_payments,253.9809163,1/3/2024
CUS_0x12b6,67104.12,5829.01,9,9,19,5,"Student Loan, Not Specified, Payday Loan, Not Specified, and Auto Loan",28,25,21.54,8,Bad,4635.75,27.64402304,1 Years and 9 Months,Yes,265.0221602,__10000__,Low_spent_Medium_value_payments,391.6203151,1/2/2024
CUS_0x12b8,15906.4,1350.533333,9,10,21,8,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",22,21,27.86,6,Bad,3167.74,31.0857016,10 Years and 11 Months,Yes,91.89337581,119.607259,Low_spent_Small_value_payments,213.5526985,1/2/2024
CUS_0x12be,15717.275,1131.034316,1,5,8,1,Credit-Builder Loan,-1,8,7.03,1,Good,1020.27,26.46211532,31 Years and 5 Months,No,152.1814754,146.8495463,Low_spent_Small_value_payments,257.7848702,1/4/2023
CUS_0x12bf,97976.08_,8136.673333,8,6,12,2,"Mortgage Loan, and Credit-Builder Loan",16,8,6.03,5,_,1113.49,34.21458101,28 Years and 2 Months,Yes,115.0873251,1039.373998,Low_spent_Small_value_payments,770.5852123,1/9/2023
CUS_0x12c1,85760.85,7172.7375,2,6,5,4,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",16,3,10.92,3,Good,695.2,28.054554,31 Years and 3 Months,No,171.4301979,515.1066585,Low_spent_Large_value_payments,300.7368936,1/4/2023
CUS_0x12cb,45188.52,3868.71,9,10,22,7,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",44,20,10.45,11,Standard,1960.28,30.69063149,15 Years and 5 Months,Yes,154.3574584,150.5001061,High_spent_Small_value_payments,342.0134355,1/3/2024
CUS_0x12cc,20521.36,1721.113333,10,8,17,3,"Personal Loan, Payday Loan, and Mortgage Loan",21,12,14.94,10,Standard,1896.78,22.72443389,10 Years and 9 Months,Yes,42.15204181,110.9633525,!@9#%8,244.4192926,1/8/2024
CUS_0x12ce,9795.07,586.2558333,7,8,29,6_,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",62,14,4.01,15,Bad,2065.27,29.04281752,5 Years and 11 Months,Yes,42.60531717,24.42508054,Low_spent_Small_value_payments,281.5951856,1/7/2023
CUS_0x12d1,21384.94,1646.078333,4,4,15,2,"Credit-Builder Loan, and Debt Consolidation Loan",24,15,14.37,9,Standard,691.53,24.88446435,27 Years and 0 Months,Yes,22.095625,168.2454955,Low_spent_Medium_value_payments,254.2667128,1/1/2024
CUS_0x12d5,62320.56,5068.38,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",23,15,17.24,15,_,3589.56,38.3374493,1 Years and 11 Months,NM,171.3455597,171.5108634,High_spent_Small_value_payments,423.9815769,1/1/2024
CUS_0x12dd,31754.27,2541.189167,1,3,11,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Payday Loan",10,-1,6.81,5,_,647.94,28.33336933,19 Years and 3 Months,NM,76.53550481,190.0146465,Low_spent_Small_value_payments,277.5687654,1/3/2023
CUS_0x12e7,46874.85,4082.2375,9,5,15,-100,"Payday Loan, and Personal Loan",50,21,8,9,Bad,1913.66,34.61525703,17 Years and 10 Months,Yes,70.54051854,146.9862281,Low_spent_Large_value_payments,460.6970034,1/10/2023
CUS_0x12ea,38980.76,3172.396667,8,8,25,9,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Personal Loan",27,17,16.43,10,Bad,2927.1,40.39762433,3 Years and 11 Months,Yes,167.536749,78.63531026,High_spent_Medium_value_payments,321.0676074,1/8/2023
CUS_0x12ec,45675,3635.25,8,5,28,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",23,13,10.51,8,Standard,1771.8,37.76324166,6 Years and 5 Months,Yes,134.2702558,146.5630864,High_spent_Medium_value_payments,332.6916578,1/9/2023
CUS_0x12ef,68898,5588.5,7,4,11,0,,24,16,5.8,5,Standard,312.14,29.86160695,28 Years and 2 Months,No,0,195.7889798,!@9#%8,613.0610202,1/2/2024
CUS_0x12f2,59237.96,4693.496667,10,7,18,8,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Not Specified, Mortgage Loan, Not Specified, and Not Specified",19,22,2.3,15,Bad,1593.75,30.69496748,13 Years and 3 Months,Yes,319.1632017,64.98296235,High_spent_Large_value_payments,325.2035026,1/12/2023
CUS_0x12fa,87876.27,7232.0225,4,5,15,0,,10,16,7.6,5,Standard,502.29,36.8195481,22 Years and 11 Months,Yes,0,386.4780095,!@9#%8,606.7242405,1/11/2023
CUS_0x12fb,26342.91,1949.2425,6,7,7,1,Credit-Builder Loan,23,14,17.6,3,Standard,397.9,33.21173803,22 Years and 0 Months,Yes,57567,48.05730642,High_spent_Large_value_payments,365.283733,1/1/2023
CUS_0x12fc,128450.32,10943.19333,1,5,4,3,"Home Equity Loan, Student Loan, and Personal Loan",8,2,6.66,4,Good,23.79,29.21807,30 Years and 9 Months,NM,161.4875316,845.0663811,Low_spent_Medium_value_payments,367.7654207,1/3/2024
CUS_0x1309,106876.77,9149.3975,4,5,12,1,Not Specified,21,20,8.24,4,Good,356.07,32.77761753,29 Years and 5 Months,No,62.24258066,119.843141,High_spent_Large_value_payments,972.8540284,1/6/2024
CUS_0x130b,79005,6860.75,5,7,20,2,"Not Specified, and Student Loan",11,13,2.74,7,Standard,876.69,37.9759141,27 Years and 4 Months,No,68.49550493,308.7771491,High_spent_Small_value_payments,568.802346,1/4/2023
CUS_0x130c,9203.725,1048.977083,10,5,18,7,"Student Loan, Mortgage Loan, Not Specified, Home Equity Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",37,21,1.8,11,_,2338.29,24.21894227,8 Years and 8 Months,NM,31.49706645,94.48429261,Low_spent_Large_value_payments,248.9163493,1/1/2025
CUS_0x1319,138613.48,11706.12333,7,5,10,3,"Personal Loan, Personal Loan, and Personal Loan",19,20,6.49,4,_,768.69,31.69324508,17 Years and 10 Months,No,182.1762394,409.1683043,High_spent_Small_value_payments,839.2677896,1/6/2023
CUS_0x131f,68105.6,5636.466667,8,8,19,5,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",28,27,26.05,13,Bad,2867.7,24.14590247,2 Years and 5 Months,Yes,279.0820691,62.66470697,High_spent_Medium_value_payments,471.8998906,1/5/2024
